date,yoy_pct,original_value
1998-08-01,-8.372553876641076,14.796
1998-09-01,8.061738208797031,16.313
1998-10-01,11.01678439504894,17.131
1998-11-01,1.8515007898894043,16.118
1998-12-01,5.6756100522034725,17.409
1999-01-01,12.198255460139285,16.593
1999-02-01,12.243960084033635,17.097
1999-03-01,9.263226225251554,16.832
1999-04-01,6.31790491741504,16.929
1999-05-01,2.972386703406227,17.564
1999-06-01,3.428537356150496,17.346
1999-07-01,20.58903736023998,17.688
1999-08-01,19.228169775615033,17.641
1999-09-01,8.269478330166136,17.662
1999-10-01,3.2280660790380056,17.684
1999-11-01,9.318774041444367,17.62
1999-12-01,5.2444138089494,18.322
2000-01-01,12.306394262640886,18.635
2000-02-01,13.476048429549037,19.401
2000-03-01,8.976948669201512,18.343
2000-04-01,5.966093685391938,17.939
2000-05-01,2.157822819403332,17.943
2000-06-01,1.4412544678888528,17.596
2000-07-01,-2.1031207598371737,17.316
2000-08-01,-0.6235474179468237,17.531
2000-09-01,5.616577963990488,18.654
2000-10-01,-0.9613209681067714,17.514
2000-11-01,-5.595913734392743,16.634
2000-12-01,-11.461630826328994,16.222
2001-01-01,-5.275020123423668,17.652
2001-02-01,-8.11813824029689,17.826
2001-03-01,-5.969579676170744,17.248
2001-04-01,-5.947934667484256,16.872
2001-05-01,-5.946608705344703,16.876
2001-06-01,-0.7501704932939335,17.464
2001-07-01,-4.926079926079918,16.463
2001-08-01,-6.7480463179510615,16.348
2001-09-01,-12.270826632357679,16.365
2001-10-01,25.927829165239235,22.055
2001-11-01,8.3984609835277,18.031
2001-12-01,1.4979657255578704,16.465
2002-01-01,-6.39587582143667,16.523
2002-02-01,-2.9283069673510687,17.304
2002-03-01,-0.8174860853432331,17.107
2002-04-01,4.7178757705073515,17.668
2002-05-01,-4.023465276131799,16.197
2002-06-01,-2.926019239578559,16.953
2002-07-01,10.228998359958673,18.147
2002-08-01,12.851724981649149,18.449
2002-09-01,1.8331805682859859,16.665
2002-10-01,-26.279755157560636,16.259
2002-11-01,-8.38001220120903,16.52
2002-12-01,8.508958396598842,17.866
2003-01-01,1.1196513950251008,16.708
2003-02-01,-6.877022653721665,16.114
2003-03-01,-3.7411585900508637,16.467
2003-04-01,-5.190174326465913,16.751
2003-05-01,1.6854973143174634,16.47
2003-06-01,0.3539196602371453,17.013
2003-07-01,-5.675869289689739,17.117
2003-08-01,-1.0136050734457225,18.262
2003-09-01,3.726372637263742,17.286
2003-10-01,1.4146011439817974,16.489
2003-11-01,6.3135593220339015,17.563
2003-12-01,-2.8489869024963643,17.357
2004-01-01,-0.07780703854439741,16.695
2004-02-01,5.696909519672322,17.032
2004-03-01,4.736746219712162,17.247
2004-04-01,0.8775595486836485,16.898
2004-05-01,10.418943533697632,18.186
2004-06-01,-4.937400811144443,16.173
2004-07-01,1.1216918852602786,17.309
2004-08-01,-6.050815901872742,17.157
2004-09-01,3.4073816961702974,17.875
2004-10-01,6.216265389047226,17.514
2004-11-01,-1.1444514035187647,17.362
2004-12-01,4.292216396842785,18.102
2005-01-01,1.1620245582509625,16.889
2005-02-01,-0.8572099577266346,16.886
2005-03-01,0.962486229489179,17.413
2005-04-01,5.077523967333408,17.756
2005-05-01,-4.245023644561741,17.414
2005-06-01,14.276881221789406,18.482
2005-07-01,22.10410768964124,21.135
2005-08-01,1.521244972897362,17.418
2005-09-01,-5.303496503496508,16.927
2005-10-01,-12.435765673175736,15.336
2005-11-01,-4.826632876396719,16.524
2005-12-01,-5.126505358523925,17.174
2006-01-01,7.057848303629588,18.081
2006-02-01,1.095582139050122,17.071
2006-03-01,-2.601504622982831,16.96
2006-04-01,-3.542464519035826,17.127
2006-05-01,-3.933616630297476,16.729
2006-06-01,-8.559679688345422,16.9
2006-07-01,-16.43245800804354,17.662
2006-08-01,-5.511539786427844,16.458
2006-09-01,0.27766290541737515,16.974
2006-10-01,9.97000521648408,16.865
